transaction_id,sale_date,amount,quantity,discount_rate,status,payment_method,is_prime_member,is_gift,customer_segment,product_category,shipping_notes
Enterprise Entry #1472,2024-10-11,210.60,62.36,0.32,pending,paypal,N,NO,VIP,Books,Standard shipping 403
Custom Resource #1473,20240528,2966.80,84.05,0.05,refunded,credit_card,False,0,Regular,Clothing,Gift wrap 627
Standard Product #1474,2024/10/30,3845.49,54.11,0.38,pending,paypal,0,0,VIP,Home,Express delivery 588
Professional Asset #1475,01/18/2025,83.25,82.13,0.22,pending,debit_card,false,0,Regular,Sports,Pickup 511
Professional Service #1476,20241224,"3,318.54",82.48,0.49,completed,pix,1,YES,VIP,Sports,Standard shipping 792
Enterprise Entry #1477,02/11/2024,"2,076.40",65.93,0.09,completed,credit_card,False,0,New,Toys,
Advanced Item #1478,27/08/2025,"4,481.28",27.51,0.46,completed,boleto,sim,F,New,Electronics,Gift wrap 790
Standard Document #1479,2025-07-25,1041.93,27.46,0.16,cancelled,pix,NO,1,New,Sports,Express delivery 859
Standard Product #1480,2026/01/03,860.41,15.50,0.12,pending,paypal,1,YES,VIP,Sports,Standard shipping 840
Enterprise Service #1481,21/10/2024,786.40,40.59,,cancelled,credit_card,F,N,New,Books,
Basic Service #1482,20251215,3097.80,2.62,0.13,refunded,pix,1,não,VIP,Sports,Gift wrap 550
Standard Product #1483,2025-11-01,2473.25,29.97,0.12,completed,pix,0,sim,VIP,Toys,
Custom Product #1484,2024/10/29,2390.86,1.46,0.15,pending,credit_card,Y,false,New,Books,Express delivery 674
Basic Item #1485,01/01/2024,623.68,72.91,0.02,pending,pix,Y,true,New,Sports,Pickup 725
Enterprise Entry #1486,2024-01-12,3436.95,96.66,,refunded,boleto,NO,no,New,Toys,
Professional Service #1487,20240110,1988.36,14.30,0.32,completed,boleto,N,F,Inactive,Clothing,
Advanced Item #1488,01/11/2025,1997.42,60.57,0.08,refunded,pix,False,yes,Inactive,Sports,Standard shipping 321
Basic Asset #1489,06/09/2024,417.94,15.11,0.21,pending,debit_card,yes,N,Inactive,Books,
Basic Service #1490,2025-10-17,465.04,96.65,0.12,cancelled,boleto,N,Y,New,Electronics,Standard shipping 157
Standard Asset #1491,2025-09-06,105.94,66.14,0.30,refunded,boleto,no,no,New,Clothing,
Premium Resource #1492,20250218,2597.72,68.56,0.37,refunded,paypal,true,0,New,Toys,Pickup 107
Basic Entry #1493,2026-02-05,2701.17,41.70,0.28,cancelled,credit_card,T,true,VIP,Clothing,
Custom Service #1494,07/18/2024,1118.04,22.39,0.44,cancelled,paypal,YES,YES,Inactive,Sports,Gift wrap 501
Standard Entry #1495,07/12/2024,849.62,57.80,0.30,completed,pix,não,sim,Regular,Sports,Express delivery 71
Professional Record #1496,14/01/2024,4228.32,99.03,0.48,refunded,paypal,no,true,VIP,Sports,Standard shipping 843
Standard Service #1497,2025/01/08,1074.42,56.30,0.22,cancelled,credit_card,1,T,VIP,Toys,Express delivery 938
Custom Item #1498,11/01/2025,2000.68,64.46,0.43,completed,pix,True,NO,Regular,Books,Gift wrap 805
Standard Document #1499,09/09/2025,1255.12,91.62,0.22,pending,paypal,1,sim,Inactive,Electronics,Gift wrap 938
Standard Document #1500,2025/07/09,3966.59,96.08,,refunded,credit_card,no,1,VIP,Electronics,Standard shipping 898
Premium Asset #1501,22/02/2025,"4,851.57",54.59,0.35,pending,boleto,N,yes,Inactive,Home,Pickup 812
Basic Resource #1502,20251103,"3,424.73",65.04,0.30,cancelled,credit_card,Y,true,Regular,Home,Express delivery 82
Basic Asset #1503,2025/08/21,"4,970.85",14.48,0.19,refunded,credit_card,false,0,Inactive,Electronics,Standard shipping 491
Advanced Item #1504,2024/12/06,2983.73,53.47,0.27,cancelled,credit_card,1,não,New,Sports,Pickup 636
Custom Resource #1505,20240707,2791.20,30.90,0.11,cancelled,pix,YES,yes,Inactive,Sports,Gift wrap 747
Custom Record #1506,31/01/2025,4180.94,74.49,0.41,cancelled,paypal,false,1,Inactive,Sports,
Enterprise Service #1507,2024/01/17,3134.64,97.13,0.07,refunded,boleto,F,no,VIP,Sports,Pickup 30
Basic Service #1508,20/07/2024,4811.06,65.92,0.31,completed,credit_card,0,False,VIP,Electronics,
Standard Record #1509,01/16/2025,"2,104.29",43.02,0.34,pending,pix,false,Y,Inactive,Clothing,Express delivery 511
Premium Asset #1510,01/10/2026,2920.53,53.32,0.30,refunded,credit_card,0,false,Regular,Toys,Pickup 452
Advanced Resource #1511,2026-02-05,2882.55,24.85,0.02,cancelled,paypal,false,sim,VIP,Electronics,
Advanced Record #1512,09/05/2024,"4,486.25",87.56,0.01,pending,pix,false,Y,Regular,Books,
Professional Asset #1513,12/09/2025,"4,472.69",3.91,0.37,pending,boleto,Y,T,VIP,Sports,Standard shipping 478
Standard Service #1514,2024-03-28,2995.63,90.83,0.21,cancelled,credit_card,no,F,Inactive,Toys,Pickup 167
Basic Record #1515,2025-06-07,2402.85,67.42,0.02,cancelled,credit_card,T,,Regular,Toys,Pickup 188
Standard Entry #1516,20240607,2553.21,79.60,,pending,credit_card,sim,N,Regular,Sports,Gift wrap 895
Professional Document #1517,2025/05/25,3538.99,84.24,0.06,pending,debit_card,0,sim,New,Books,Express delivery 878
Enterprise Document #1518,2024-12-18,1802.33,19.05,0.08,pending,paypal,F,T,VIP,Books,Express delivery 53
Professional Item #1519,09/13/2025,3524.04,87.70,0.15,pending,pix,no,N,Regular,Clothing,
Enterprise Resource #1520,2025/04/26,3247.52,15.85,0.43,completed,credit_card,YES,false,New,Books,
Basic Record #1521,2024-05-01,"4,181.26",15.39,0.25,refunded,pix,NO,1,New,Toys,Pickup 899
Custom Entry #1522,20250410,521.48,91.95,0.46,cancelled,pix,no,N,Regular,Toys,Standard shipping 799
Custom Service #1523,02/03/2024,2359.29,79.90,0.28,cancelled,credit_card,N,YES,Regular,Books,Express delivery 820
Advanced Resource #1524,02/09/2024,"4,772.82",28.51,0.43,cancelled,credit_card,False,sim,Regular,Clothing,Pickup 166
Basic Product #1525,2025-03-23,"4,275.21",48.98,,refunded,paypal,0,não,VIP,Books,Pickup 98
Basic Product #1526,2025-03-01,"4,578.99",40.35,0.05,pending,pix,False,true,Inactive,Sports,Gift wrap 241
Premium Resource #1527,16/08/2024,"4,367.46",89.14,0.27,pending,credit_card,1,sim,Inactive,Sports,
Basic Record #1528,2025/07/16,"1,046.18",79.54,0.12,cancelled,paypal,false,NO,Inactive,Sports,Express delivery 452
Basic Entry #1529,02/21/2024,4349.86,75.24,,cancelled,paypal,NO,T,Inactive,Electronics,Express delivery 909
Professional Item #1530,2024/10/14,53.74,92.85,0.49,completed,credit_card,false,sim,New,Home,Standard shipping 286
Advanced Record #1531,2025/11/07,"1,264.39",28.34,0.42,pending,boleto,0,True,New,Clothing,
Enterprise Entry #1532,17/11/2024,1505.63,9.58,0.19,refunded,credit_card,F,0,Regular,Home,Pickup 950
Premium Product #1533,26/09/2025,"2,431.66",8.37,0.16,cancelled,debit_card,não,True,Inactive,Books,Express delivery 399
Premium Product #1534,01/02/2025,"3,001.42",37.51,,completed,paypal,1,0,Regular,Sports,
Standard Resource #1535,07/07/2024,4354.13,75.49,,pending,pix,sim,NO,Regular,Home,
Professional Asset #1536,20260117,2967.53,46.85,0.28,completed,credit_card,N,yes,New,Clothing,Pickup 497
Basic Product #1537,2024/01/31,4159.14,63.55,0.25,pending,credit_card,False,0,New,Home,Standard shipping 177
Professional Item #1538,2025/01/15,3453.39,13.52,0.17,completed,debit_card,0,0,VIP,Clothing,
Basic Document #1539,20250925,4373.30,47.41,0.20,pending,pix,não,Y,Regular,Toys,Gift wrap 97
Premium Record #1540,2026/01/24,4648.24,93.39,0.35,refunded,credit_card,T,Y,New,Toys,Pickup 684
Basic Item #1541,2025-08-27,159.93,80.37,0.47,refunded,credit_card,False,N,Inactive,Books,Standard shipping 348
Basic Document #1542,03/02/2025,589.97,65.22,0.21,refunded,pix,yes,F,Inactive,Clothing,Pickup 228
Custom Asset #1543,08/12/2025,"2,671.43",61.47,0.35,completed,debit_card,NO,NO,Regular,Sports,
Advanced Entry #1544,2025-06-25,4603.75,57.05,0.10,cancelled,boleto,no,yes,VIP,Toys,Express delivery 485
Advanced Entry #1545,20250728,3805.36,5.62,0.46,cancelled,paypal,N,True,Regular,Books,Express delivery 422
Custom Record #1546,03/02/2026,"2,246.89",49.13,0.12,completed,credit_card,True,sim,Regular,Home,Standard shipping 375
Enterprise Asset #1547,27/06/2024,"1,667.34",97.62,0.39,refunded,paypal,0,True,Regular,Books,
Standard Entry #1548,21/07/2025,"1,615.42",93.54,0.41,pending,boleto,não,Y,VIP,Electronics,Gift wrap 205
Premium Document #1549,11/07/2024,3304.41,77.42,0.44,cancelled,paypal,T,Y,New,Sports,
Premium Resource #1550,08/08/2025,664.45,94.63,0.23,cancelled,paypal,no,NO,Regular,Toys,Gift wrap 790
Basic Document #1551,07/02/2025,4852.64,25.92,0.08,cancelled,pix,N,False,New,Sports,Express delivery 609
Enterprise Document #1552,20240310,1675.56,22.75,0.09,pending,credit_card,Y,True,New,Books,Express delivery 351
Basic Entry #1553,11/09/2025,"1,280.35",72.88,0.12,completed,boleto,1,não,New,Home,Standard shipping 284
Enterprise Product #1554,2024/11/01,898.16,53.51,0.31,refunded,credit_card,0,no,New,Electronics,Standard shipping 402
Professional Entry #1555,20240314,"2,468.90",2.57,0.50,completed,debit_card,0,Y,VIP,Clothing,
Advanced Product #1556,2024/01/10,1035.92,98.34,,refunded,paypal,sim,false,VIP,Clothing,Gift wrap 628
Custom Entry #1557,2025-04-20,2718.48,98.42,0.24,completed,debit_card,T,no,Regular,Home,
Premium Item #1558,2025/02/04,"2,229.41",14.92,0.21,refunded,credit_card,N,false,VIP,Electronics,Pickup 469
Enterprise Service #1559,11/05/2024,4499.57,73.48,0.46,completed,paypal,NO,true,,Home,Express delivery 888
Advanced Product #1560,20241124,276.36,1.27,0.10,cancelled,paypal,true,0,New,Clothing,Pickup 736
Professional Service #1561,2025/08/25,3880.28,58.73,0.24,pending,pix,False,YES,Inactive,Sports,Standard shipping 313
Enterprise Entry #1562,2024-01-09,2075.02,35.23,0.09,pending,debit_card,yes,no,Inactive,Sports,Pickup 56
Standard Entry #1563,01/30/2024,,34.54,0.27,completed,debit_card,NO,não,VIP,Books,Express delivery 88
Advanced Service #1564,2024-01-06,3907.71,58.93,,cancelled,pix,NO,NO,Inactive,Books,Gift wrap 989
Advanced Record #1565,2024/01/17,4852.57,93.64,0.18,completed,paypal,no,N,Inactive,Sports,Gift wrap 398
Premium Resource #1566,14/05/2025,"3,847.33",29.36,0.10,refunded,debit_card,yes,true,VIP,Clothing,Gift wrap 875
Basic Item #1567,05/11/2024,750.06,52.45,0.38,completed,pix,T,T,Regular,Books,Gift wrap 378
Advanced Document #1568,2024/05/13,4540.94,54.01,0.44,pending,boleto,sim,,VIP,Electronics,Express delivery 962
Premium Record #1569,2025/10/21,"3,531.33",81.45,0.47,completed,credit_card,N,false,Inactive,Home,Express delivery 961
Advanced Resource #1570,15/11/2025,"2,174.58",91.90,0.35,cancelled,debit_card,True,False,Regular,Electronics,Pickup 28
Custom Asset #1571,2024-09-01,1510.10,45.90,0.30,completed,paypal,no,F,Inactive,Books,Pickup 419
Enterprise Item #1572,13/03/2025,537.71,5.71,,refunded,debit_card,true,não,Regular,Home,Express delivery 562
Standard Resource #1573,11/13/2025,4472.56,62.74,,refunded,boleto,true,não,VIP,Home,Pickup 329
Custom Product #1574,08/04/2024,387.23,86.72,0.38,completed,boleto,YES,NO,VIP,Home,
Premium Asset #1575,13/08/2024,987.35,40.74,0.05,completed,pix,F,N,Inactive,Books,
Advanced Record #1576,2024/10/11,"4,545.08",85.89,0.21,pending,boleto,yes,yes,Regular,Electronics,Express delivery 585
Standard Asset #1577,20240823,"4,701.17",62.97,,refunded,debit_card,true,0,Inactive,Books,Express delivery 220
Custom Document #1578,2025-10-19,2835.93,28.99,0.31,completed,pix,1,YES,Regular,Toys,Standard shipping 973
Professional Asset #1579,09/07/2025,1097.51,39.16,0.31,completed,credit_card,False,sim,Regular,Books,Gift wrap 567
Basic Service #1580,29/08/2024,4223.69,32.75,0.49,refunded,boleto,F,não,Regular,Books,Pickup 594
Advanced Asset #1581,20250717,700.71,48.16,0.20,refunded,credit_card,0,1,Regular,Toys,
Advanced Entry #1582,06/08/2024,1599.69,71.88,0.06,completed,pix,no,N,Regular,Books,Gift wrap 403
Basic Item #1583,22/12/2025,4660.62,49.89,0.21,completed,debit_card,true,T,New,Sports,
Advanced Entry #1584,21/09/2025,2626.54,75.29,,completed,paypal,Y,N,Regular,Home,Gift wrap 703
Enterprise Resource #1585,15/03/2025,"2,890.77",18.49,0.10,completed,boleto,F,não,Regular,Clothing,Standard shipping 551
Advanced Document #1586,20240611,405.02,5.59,0.37,cancelled,credit_card,T,no,Regular,Home,Express delivery 332
Advanced Entry #1587,20240103,304.03,15.38,0.26,completed,debit_card,sim,sim,Inactive,Electronics,
Custom Document #1588,2025-12-11,"2,210.78",65.56,0.37,refunded,pix,T,,VIP,Home,Pickup 729
Enterprise Entry #1589,03/06/2024,"4,906.64",38.78,0.00,completed,boleto,NO,sim,VIP,Electronics,Gift wrap 182
Basic Entry #1590,20/07/2024,58.71,73.13,0.36,pending,paypal,False,não,Regular,Clothing,
Advanced Entry #1591,2025-05-06,"2,300.98",90.02,0.46,pending,paypal,false,False,Regular,Books,Standard shipping 274
Basic Service #1592,2024-09-13,4651.94,5.65,,cancelled,boleto,F,True,New,Electronics,Standard shipping 101
Custom Service #1593,2024/07/29,2399.24,14.38,0.44,pending,pix,false,NO,Regular,Toys,Standard shipping 845
Advanced Resource #1594,20250105,"3,933.17",99.91,0.46,refunded,credit_card,true,true,Regular,Toys,Standard shipping 535
Standard Entry #1595,07/07/2025,1816.84,75.34,0.14,cancelled,pix,yes,não,New,Toys,
Enterprise Product #1596,2024/01/15,2732.48,31.50,,completed,credit_card,0,sim,New,Books,Gift wrap 537
Professional Product #1597,18/11/2025,2379.44,34.46,0.39,completed,boleto,yes,0,VIP,Sports,Pickup 633
Enterprise Resource #1598,15/07/2025,2477.33,42.69,0.14,refunded,debit_card,sim,,Inactive,Clothing,Gift wrap 187
Enterprise Product #1599,2024-08-29,3096.97,75.08,0.08,pending,credit_card,YES,,VIP,Toys,Standard shipping 433
Standard Service #1600,20240309,4129.07,98.98,,cancelled,boleto,False,1,New,Books,Gift wrap 960
Basic Record #1601,2025-06-18,4824.86,18.10,0.11,cancelled,credit_card,no,no,Inactive,Home,
Custom Item #1602,2025/04/06,905.78,37.04,,refunded,pix,N,false,Regular,Sports,Gift wrap 775
Premium Document #1603,2025/05/08,776.99,43.89,0.18,refunded,pix,False,Y,VIP,Sports,Express delivery 545
Custom Asset #1604,12/19/2024,3443.80,91.56,0.40,pending,pix,no,,Inactive,Electronics,Standard shipping 741
Enterprise Product #1605,20240417,2769.01,46.14,0.10,refunded,boleto,T,Y,New,Home,
Advanced Record #1606,2024/12/26,"1,894.35",57.05,0.37,completed,debit_card,T,não,New,Clothing,Express delivery 202
Professional Document #1607,20250806,1863.58,22.25,0.27,refunded,credit_card,N,False,Regular,Clothing,Gift wrap 825
Custom Entry #1608,2025-09-29,"1,938.05",45.46,0.18,refunded,pix,T,Y,VIP,Books,
Professional Asset #1609,2025/09/17,"2,081.93",89.61,0.40,pending,boleto,1,sim,VIP,Electronics,
Basic Asset #1610,2024-07-30,4491.88,80.76,0.45,pending,paypal,yes,False,New,Toys,Express delivery 694
Standard Resource #1611,2024-10-10,1641.79,28.67,0.07,pending,paypal,false,Y,New,Electronics,Pickup 419
Custom Service #1612,2025-03-02,641.07,25.31,0.49,refunded,paypal,N,F,VIP,Home,
Standard Entry #1613,2024/05/28,3839.01,40.34,0.49,completed,pix,N,YES,Inactive,Toys,Pickup 43
Enterprise Record #1614,20240410,738.27,30.57,0.47,completed,boleto,false,true,VIP,Clothing,Express delivery 51
Advanced Asset #1615,20250812,3163.20,81.30,0.24,cancelled,boleto,1,yes,VIP,Home,Standard shipping 964
Basic Record #1616,09/22/2025,4620.76,17.93,0.31,completed,boleto,sim,não,Regular,Clothing,
Premium Product #1617,23/02/2025,"1,420.93",9.93,,refunded,pix,sim,,,Electronics,Gift wrap 840
Advanced Document #1618,01/05/2024,577.17,70.64,0.43,completed,pix,false,NO,VIP,Electronics,Gift wrap 982
Premium Record #1619,2024/08/20,4095.79,73.71,0.23,completed,debit_card,NO,no,VIP,Electronics,Standard shipping 93
Standard Product #1620,13/03/2024,1452.13,13.49,0.48,completed,credit_card,yes,true,New,Electronics,Express delivery 538
Standard Product #1621,2024/03/20,3743.77,63.77,0.29,refunded,credit_card,False,não,VIP,Clothing,
Basic Service #1622,20251026,"1,599.90",17.96,0.23,cancelled,pix,sim,T,Regular,Toys,
Professional Resource #1623,2025-07-01,"2,551.49",63.87,0.37,refunded,paypal,sim,true,Inactive,Toys,
Basic Document #1624,20250208,246.44,34.71,0.01,completed,boleto,yes,yes,New,Toys,Pickup 219
Premium Item #1625,2024/06/10,842.13,64.70,0.11,completed,paypal,NO,T,Regular,Books,Express delivery 897
Enterprise Resource #1626,08/05/2024,488.83,89.95,0.26,refunded,pix,yes,sim,Inactive,Books,
Premium Record #1627,04/29/2024,"3,224.65",29.13,0.29,refunded,credit_card,T,N,Inactive,Home,Gift wrap 19
Enterprise Service #1628,26/08/2024,4850.66,6.92,0.11,completed,debit_card,não,sim,VIP,Sports,Pickup 408
Advanced Entry #1629,08/23/2025,1577.91,53.56,0.15,completed,boleto,T,não,Regular,Home,Express delivery 95
Advanced Service #1630,20250818,"4,961.73",39.10,0.11,pending,credit_card,Y,,Inactive,Electronics,
Professional Record #1631,2025-02-17,"4,416.90",45.69,,pending,pix,N,N,New,Electronics,
Advanced Service #1632,20240225,"4,143.43",21.00,0.21,cancelled,boleto,true,sim,New,Clothing,Standard shipping 750
Advanced Asset #1633,29/05/2025,1958.63,93.94,0.40,pending,debit_card,Y,Y,New,Toys,Pickup 774
Enterprise Document #1634,2024-01-22,"3,248.26",79.83,0.12,pending,pix,F,true,VIP,Toys,
Basic Resource #1635,2025-05-16,"4,940.36",53.21,0.13,pending,pix,True,F,Regular,Sports,Pickup 686
Premium Product #1636,04/12/2025,3160.87,4.93,0.16,cancelled,boleto,no,T,New,Clothing,
Standard Entry #1637,02/23/2025,892.53,79.43,0.09,cancelled,credit_card,N,Y,VIP,Toys,Standard shipping 884
Enterprise Resource #1638,20241109,1201.31,94.37,0.15,cancelled,paypal,yes,,VIP,Electronics,Gift wrap 825
Advanced Asset #1639,2026/01/04,"4,581.99",93.45,0.40,cancelled,pix,Y,não,New,Home,Gift wrap 742
Advanced Asset #1640,02/02/2025,3803.42,48.42,0.27,refunded,paypal,True,NO,VIP,Toys,Standard shipping 309
Basic Entry #1641,2025-05-22,2920.94,51.06,0.19,refunded,pix,N,yes,Regular,Books,
Premium Entry #1642,2025/08/13,3975.98,56.82,0.31,completed,debit_card,YES,true,Inactive,Clothing,Gift wrap 595
Enterprise Record #1643,08/04/2024,4109.75,2.71,0.30,refunded,paypal,T,F,VIP,Clothing,Gift wrap 481
Advanced Entry #1644,20260208,899.72,1.07,0.23,completed,boleto,sim,no,Regular,Clothing,Standard shipping 951
Basic Document #1645,2025-01-25,136.67,19.24,0.23,completed,pix,False,false,Inactive,Toys,
Advanced Record #1646,20241208,"2,898.09",81.70,0.23,completed,pix,YES,False,Regular,Home,
Standard Resource #1647,2025-05-21,"2,553.64",92.48,0.09,cancelled,debit_card,não,não,New,Books,
Custom Entry #1648,20241005,4838.00,19.65,0.13,refunded,paypal,NO,1,Regular,Clothing,Pickup 585
Premium Document #1649,06/18/2025,4154.06,55.81,,pending,debit_card,yes,True,Inactive,Home,Express delivery 703
Custom Entry #1650,2024/10/07,1481.91,69.52,0.41,refunded,credit_card,0,False,VIP,Electronics,
Basic Record #1651,2024/11/02,4411.48,35.62,0.10,refunded,debit_card,T,false,New,Books,Pickup 950
Professional Document #1652,08/26/2025,"2,100.97",96.20,0.18,completed,pix,T,T,Regular,Home,Pickup 148
Enterprise Document #1653,03/05/2025,"1,107.15",20.14,0.37,refunded,credit_card,0,0,Regular,Sports,Gift wrap 486
Enterprise Document #1654,20240517,"4,997.04",86.10,0.44,completed,pix,yes,sim,Regular,Books,Pickup 537
Basic Resource #1655,2025-11-29,1458.48,94.84,0.46,cancelled,debit_card,no,NO,Regular,Home,Pickup 833
Standard Entry #1656,08/04/2025,"1,686.66",65.82,0.01,completed,paypal,sim,F,New,Toys,Standard shipping 836
Advanced Entry #1657,06/20/2025,2447.12,53.83,0.11,cancelled,debit_card,NO,False,New,Clothing,Standard shipping 43
Basic Product #1658,2024-12-04,2975.94,3.24,0.29,refunded,boleto,T,,VIP,Home,Standard shipping 521
Standard Asset #1659,2025/05/03,520.82,70.06,0.44,refunded,credit_card,True,False,Inactive,Home,Pickup 209
Premium Service #1660,2026-01-21,2393.34,62.23,,pending,credit_card,0,YES,VIP,Electronics,Pickup 351
Enterprise Document #1661,26/03/2025,"4,511.93",79.40,0.03,cancelled,boleto,false,NO,,Electronics,Pickup 912
Basic Entry #1662,10/27/2025,2445.44,13.37,0.34,cancelled,paypal,False,YES,Inactive,Home,
Enterprise Entry #1663,2025-09-12,"2,128.34",89.49,0.13,completed,paypal,T,,Regular,Books,Pickup 254
